,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,YearCommissioned,Retrofit,lat,lon,File,projectID,bus
558,,OCGT,OCGT,,DE,0.1368,,0,1122,,50.5003434180401,13.0363945815454,,,4559
559,,onwind,onwind,,DE,18.816,,0,1995,,50.5903210509699,13.1540281988788,,,4559
560,,solar,solar,,DE,26.51951244,,0,2011,,50.6171797313799,13.0203069597069,,,4559
561,,Bioenergy,Bioenergy,,DE,4.452,,0,2012,,50.9758238578125,13.5471751431016,,,4560
562,,Hydro,Run-Of-River,,DE,1.99617,,0,2007,,50.9958007173913,13.5416892521739,,,4560
563,,OCGT,OCGT,,DE,341.98716,,0,1011,,51.0881345141064,13.5702655726096,,,4560
564,,onwind,onwind,,DE,40.17608,,0,2011,,50.9265160428572,13.485469887208,,,4560
565,,solar,solar,,DE,93.7794474399999,,0,2009,,51.0387704142006,13.5523911242606,,,4560
566,,Bioenergy,Bioenergy,,DE,26.4572,,0,2006,,51.3559798330112,11.8476809067442,,,4561
567,,Hydro,Run-Of-River,,DE,3.002505,,0,2013,,51.420433166508,11.8597091019841,,,4561
568,,onwind,onwind,,DE,780.439072,,0,2011,,51.3719955408165,11.8220514624156,,,4561
569,,solar,solar,,DE,275.384306559999,,0,2010,,51.3826603513506,11.8713832972975,,,4561
570,,Bioenergy,Bioenergy,,DE,13.95708,,0,2008,,51.0718705565789,13.1549821315773,,,4562
571,,Hydro,Run-Of-River,,DE,6.033456,,0,1995,,51.0647336475,13.1014791428377,,,4562
572,,OCGT,OCGT,,DE,13.5281,,0,1012,,51.0261804570088,13.1669930646084,,,4562
573,,Oil,Oil,,DE,0.406,,0,1809,,51.2210435,13.0928448840412,,,4562
574,,onwind,onwind,,DE,255.850112,,0,2011,,51.0876563291602,13.124432157721,,,4562
575,,solar,solar,,DE,121.04059856,,0,2011,,51.108367702407,13.12245190372,,,4562
576,,Bioenergy,Bioenergy,,DE,1.7936,,0,2010,,50.6900343,11.33496475,,,4575
577,,Hydro,Run-Of-River,,DE,0.595815,,0,2010,,50.694283540625,11.2749226983617,,,4575
578,,OCGT,OCGT,,DE,26.51825,,0,1011,,50.6895784,11.2992998883919,,,4575
579,,Oil,Oil,,DE,0.4,,0,1711,,50.866428,11.0591147888508,,,4575
580,,onwind,onwind,,DE,36.848,,0,2012,,50.8736612382353,11.0951640194713,,,4575
581,,solar,solar,,DE,24.37942868,,0,2013,,50.7193922568463,11.3019956562795,,,4575
582,,Bioenergy,Bioenergy,,DE,3.01488,,0,2005,,52.3590408117647,13.2106298102399,,,4576
583,,OCGT,OCGT,,DE,0.4092,,0,1304,,52.3773549827981,13.2065027889115,,,4576
584,,onwind,onwind,,DE,136.0576,,0,2007,,52.1028755047619,13.1326320065449,,,4576
585,,solar,solar,,DE,39.17490916,,0,2010,,52.3601621533443,13.2228756117455,,,4576
586,,Bioenergy,Bioenergy,,DE,0.6972,,0,2010,,52.2634536,11.95039478,,,4577
587,,OCGT,OCGT,,DE,0.0094,,0,1402,,52.324467075,11.9123639930781,,,4577
588,,Oil,Oil,,DE,0.1,,0,1012,,52.19208205,12.0376512172703,,,4577
589,,onwind,onwind,,DE,105.6272,,0,1995,,52.209127074,11.9003474145203,,,4577
590,,solar,solar,,DE,13.0438106,,0,2012,,52.2667000000001,11.8631,,,4577
591,,Lignite,Lignite,,DE,45,,0,1011,,52.29558365,14.5137509032048,,,4579
592,,OCGT,OCGT,,DE,0.00261,,0,1104,,52.5334176,14.5590725333333,,,4579
593,,Bioenergy,Bioenergy,,DE,0.90412,,0,2006,,49.5269463818182,6.78962015422308,,,4580
594,,onwind,onwind,,DE,7.84,,0,2007,,49.5003976666667,6.73233682509778,,,4580
595,,solar,solar,,DE,24.92770544,,0,2009,,49.477371238202,6.78063986674058,,,4580
596,,Hydro,Hydro,,DE,0.15213,,0,2010,,49.54654765,6.8087100675475,,,4581
597,,Oil,Oil,,DE,0.005,,0,2011,,49.6444089907547,6.81222141891056,,,4581
598,,Hard Coal,Hard Coal,,DE,50,,0,1011,,49.23061865,7.04266675975825,,,4583
599,,OCGT,OCGT,,DE,114.15665,,0,1012,,49.2544582384616,7.02983501559557,,,4583
600,,Oil,Oil,,DE,0.963,,0,1012,,49.2455264166667,7.03830451540281,,,4583
601,,Lignite,Lignite,,DE,27.5,,0,1011,,51.4513181,6.69933058147813,,,4585
602,,OCGT,OCGT,,DE,24.024105,,0,1012,,49.46673620625,8.38159498730336,,,4586
603,,Oil,Oil,,DE,0.5288,,0,1704,,49.4757191,8.36102831875521,,,4586
604,,Bioenergy,Bioenergy,,DE,1.87193,,0,2012,,49.7085716857143,8.61575896504587,,,4587
605,,onwind,onwind,,DE,2.016,,0,2000,,49.7654525,8.7023814,,,4587
606,,solar,solar,,DE,51.4237174,,0,2012,,49.7183042207784,8.57947360389603,,,4587
607,,Hydro,Hydro,,DE,0.001485,,0,1987,,49.6834462,8.65959023653633,,,4588
608,,OCGT,OCGT,,DE,2.2125,,0,1910,,49.7294069864671,8.55977134835944,,,4588
609,,Oil,Oil,,DE,3.4272,,0,1112,,49.75394665,8.49132828536585,,,4588
610,,Hydro,Hydro,,DE,1.7094,,0,1956,,52.6126732125,9.08372046552567,,,4591
611,,OCGT,OCGT,,DE,487.02735,,0,1011,,52.6888537333333,9.14080708333333,,,4591
612,,Bioenergy,Bioenergy,,DE,20.214,,0,2011,,52.0734488341463,9.44177059756098,,,4592
613,,Hydro,Run-Of-River,,DE,1.02003,,0,2006,,51.9859122184211,9.40761674715838,,,4592
614,,Nuclear,Nuclear,,DE,1360,,0,1011,,52.0449,9.4001,,,4592
615,,OCGT,OCGT,,DE,0.049,,0,1303,,52.1971833,9.5579,,,4592
616,,onwind,onwind,,DE,94.2479999999999,,0,2012,,52.0117373612245,9.43832271836735,,,4592
617,,solar,solar,,DE,82.7209904000002,,0,2013,,52.0489314753013,9.41746962616818,,,4592
618,,OCGT,OCGT,,DE,15.14665,,0,1001,,51.8947456843151,10.0450729994494,,,4593
619,,Bioenergy,Bioenergy,,DE,9.5164,,0,2007,,52.1359244081081,10.16735702692,,,4594
620,,Hydro,Run-Of-River,,DE,0.673365,,0,1991,,52.0480612893874,10.2102062867208,,,4594
621,,onwind,onwind,,DE,160.5352,,0,2010,,52.1817314948277,10.2167891120322,,,4594
622,,solar,solar,,DE,39.1797916,,0,2009,,52.077886092715,10.1921096790627,,,4594
623,,Hydro,Run-Of-River,,DE,3.407382,,0,2003,,51.8562323976197,10.4531502938516,,,4595
624,,OCGT,OCGT,,DE,2.058,,0,1104,,51.8414098619928,10.4277608245888,,,4595
625,,Oil,Oil,,DE,0.0261,,0,2009,,52.09590615,10.4607633279228,,,4595
626,,Bioenergy,Bioenergy,,DE,1.5376,,0,2002,,50.0613979055556,9.27962057598246,,,4597
627,,Hydro,Run-Of-River,,DE,3.780843,,0,2000,,49.95889561875,9.39104393236471,,,4597
628,,OCGT,OCGT,,DE,0.13175,,0,1909,,50.063018975,9.29553653157765,,,4597
629,,Oil,Oil,,DE,0.02993,,0,1803,,49.885553375,9.27975489519477,,,4597
630,,solar,solar,,DE,72.4511003200001,,0,2011,,50.0202108171351,9.3035037616989,,,4597
631,,Bioenergy,Bioenergy,,DE,0.816,,0,2011,,45.21236605,2.05393825,,,4598
632,,Hydro,Hydro,,DE,1.815,,0,2001,,49.335617775,6.70107513421508,,,4598
633,,solar,solar,,DE,55.6170884399999,,0,2011,,49.3240629554643,6.73762605552325,,,4598
634,,Bioenergy,Bioenergy,,DE,0.312,,0,2011,,49.467334575,6.5164201,,,4599
635,,onwind,onwind,,DE,38.4216,,0,2012,,49.4670404842105,6.49123211206447,,,4599
636,,solar,solar,,DE,28.09665924,,0,2012,,49.517924707944,6.54949421728966,,,4599
637,,Bioenergy,Bioenergy,,DE,3.76752,,0,2010,,50.0195012135135,6.10396387400362,,,4600
638,,Hydro,Hydro,,DE,0.03927,,0,2007,,50.11031641,6.22506931427641,,,4600
639,,Oil,Oil,,DE,0.025,,0,1709,,50.129846,6.137874,,,4600
640,,onwind,onwind,,DE,96.33512,,0,2010,,49.9972129606061,6.20716626332869,,,4600
641,,solar,solar,,DE,55.3972443199998,,0,2012,,50.0899669389727,6.28575708793842,,,4600
642,,Bioenergy,Bioenergy,,DE,4.1596,,0,2011,,49.98005742,6.53224049583724,,,4601
643,,onwind,onwind,,DE,159.9136,,0,2009,,49.9492590721519,6.5205136423559,,,4601
644,,solar,solar,,DE,77.8189792400001,,0,2010,,50.017202869441,6.54227470110008,,,4601
645,,Hydro,Run-Of-River,,DE,0.355245,,0,2005,,50.0289016124974,6.52308978342314,,,4602
646,,Bioenergy,Bioenergy,,DE,4.59598,,0,2008,,50.405036828,6.582871808,,,4604
647,,Hydro,Run-Of-River,,DE,0.545259,,0,2004,,50.39071458,6.64146738008979,,,4604
648,,OCGT,OCGT,,DE,0.03474,,0,1911,,50.48468554,6.5490564717496,,,4604
649,,onwind,onwind,,DE,171.388,,0,2010,,50.3698768177166,6.48158566107241,,,4604
650,,solar,solar,,DE,73.8116266799999,,0,2012,,50.4126974064717,6.61049070461339,,,4604
651,,Bioenergy,Bioenergy,,DE,5.0644,,0,2009,,49.4355889,7.66558239333333,,,4605
652,,onwind,onwind,,DE,5.6,,0,2013,,49.4183132666667,7.7287138,,,4605
653,,solar,solar,,DE,183.105645,,0,2013,,49.3904181607263,7.77169346129509,,,4605
654,,Hard Coal,Hard Coal,,DE,13.4,,0,1011,,49.4434147,7.76555086399195,,,4606
655,,Hydro,Run-Of-River,,DE,0.152625,,0,1975,,49.39202746,7.73628965711374,,,4606
656,,OCGT,OCGT,,DE,46.53218,,0,1501,,49.30759182,7.83069546411492,,,4606
657,,Oil,Oil,,DE,0.474,,0,1011,,49.324207425,7.70591817307416,,,4606
658,,Bioenergy,Bioenergy,,DE,6.11492,,0,2011,,49.5015698307692,7.26814212586907,,,4607
659,,Hard Coal,Hard Coal,,DE,726,,0,1011,,49.3645636,7.25266043426236,,,4607
660,,Hydro,Run-Of-River,,DE,0.12507,,0,2013,,49.6063045571429,7.22830302123875,,,4607
661,,onwind,onwind,,DE,130.13336,,0,2010,,49.5592025122951,7.22584666167036,,,4607
662,,solar,solar,,DE,145.83208604,,0,2009,,49.4628439698113,7.21164915689748,,,4607
663,,Bioenergy,Bioenergy,,DE,12.52296,,0,2000,,49.4101323,6.94321878248113,,,4608
664,,Hydro,Run-Of-River,,DE,1.3913295,,0,2010,,49.5058930863051,6.94085650983527,,,4608
665,,onwind,onwind,,DE,17.89032,,0,2010,,49.5185242,6.97350420835464,,,4608
666,,solar,solar,,DE,202.606459040001,,0,2012,,49.3744382171295,6.96507586168148,,,4608
667,,Bioenergy,Bioenergy,,DE,7.9226,,0,2007,,49.2947446722222,7.42345070273833,,,4610
668,,Hydro,Run-Of-River,,DE,0.430815,,0,1973,,49.2645209535714,7.36140519899628,,,4610
669,,OCGT,OCGT,,DE,0.0701,,0,1711,,49.23720185,7.4340280487356,,,4610
670,,onwind,onwind,,DE,29.962688,,0,2013,,49.2087420678571,7.43724908364523,,,4610
671,,solar,solar,,DE,104.645900480001,,0,2011,,49.3027801550386,7.37908796899236,,,4610
672,,Bioenergy,Bioenergy,,DE,5.966,,0,2011,,50.0585526171429,7.13089442476771,,,4611
673,,Hydro,Run-Of-River,,DE,28.071285,,0,1921,,50.0555098373816,6.97520958337013,,,4611
674,,OCGT,OCGT,,DE,0.6094,,0,1912,,50.0659182129542,6.99216359064802,,,4611
675,,Oil,Oil,,DE,0.483,,0,1909,,50.0864051182177,6.82185781183062,,,4611
676,,onwind,onwind,,DE,75.824,,0,2012,,50.1485704277778,7.1451965550903,,,4611
677,,solar,solar,,DE,175.782119320001,,0,2011,,50.0635740392269,7.04910002650413,,,4611
678,,Bioenergy,Bioenergy,,DE,13.7626,,0,2006,,50.3557325789474,7.32985306149786,,,4612
679,,onwind,onwind,,DE,99.04272,,0,2010,,50.206006225,7.277903625,,,4612
680,,solar,solar,,DE,119.75692716,,0,2013,,50.3634111732722,7.35326216006223,,,4612
681,,Hydro,Run-Of-River,,DE,12.37434,,0,2009,,50.4032996010881,7.42545241292264,,,4613
682,,OCGT,OCGT,,DE,42.55416,,0,1011,,50.4738527220641,7.38461805208955,,,4613
683,,Bioenergy,Bioenergy,,DE,1.99,,0,2007,,50.4449411571429,7.66028958503651,,,4614
684,,Hydro,Run-Of-River,,DE,7.70022,,0,1957,,50.4209527468368,7.66119246164328,,,4614
685,,OCGT,OCGT,,DE,0.11245,,0,1092,,50.3780211958333,7.64862379818648,,,4614
686,,Oil,Oil,,DE,0.438,,0,1011,,50.3082034037368,7.65382735725159,,,4614
687,,onwind,onwind,,DE,187.7232,,0,2012,,50.0646042387097,7.51618308709677,,,4614
688,,solar,solar,,DE,89.9809275200001,,0,2009,,50.3468279634628,7.61547031347308,,,4614
689,,Bioenergy,Bioenergy,,DE,1.3856,,0,2008,,49.27524175,8.21224355258896,,,4616
690,,Nuclear,Nuclear,,DE,1402,,0,1011,,49.2419059,8.4466007,,,4616
691,,onwind,onwind,,DE,17.752,,0,2013,,49.428474,8.1188067,,,4616
692,,solar,solar,,DE,86.20461272,,0,2009,,49.2553986035549,8.2489409321727,,,4616
693,,Bioenergy,Bioenergy,,DE,1.0636,,0,2011,,49.72532718125,7.61883239353506,,,4617
694,,Hydro,Run-Of-River,,DE,1.007325,,0,1990,,49.7362298710526,7.66942346274842,,,4617
695,,OCGT,OCGT,,DE,0.11813,,0,1212,,49.7574645033019,7.70473306691776,,,4617
696,,Oil,Oil,,DE,0.288,,0,1011,,49.62533465,7.92985982686406,,,4617
697,,onwind,onwind,,DE,242.58729376,,0,2012,,49.9253731333922,7.60963872524269,,,4617
698,,solar,solar,,DE,100.5369008,,0,2012,,49.7579354513596,7.64765442594209,,,4617
699,,Bioenergy,Bioenergy,,DE,17.7532,,0,2007,,50.0374534293478,8.29363737114805,,,4618
700,,onwind,onwind,,DE,8.96,,0,2010,,49.95136595,8.2443968,,,4618
701,,solar,solar,,DE,91.6766209199997,,0,2010,,50.0371418887223,8.26554176081879,,,4618
702,,Hydro,Hydro,,DE,1.66815,,0,2009,,50.0433936,8.38190823333333,,,4619
703,,OCGT,OCGT,,DE,795.719799999999,,0,1012,,50.0635012845748,8.26461918001416,,,4619
704,,Oil,Oil,,DE,2.1253,,0,1071,,50.04574733,8.25510777502499,,,4619
705,,Bioenergy,Bioenergy,,DE,0.6388,,0,1999,,49.85012840625,8.23684386208075,,,4620
706,,OCGT,OCGT,,DE,0.1063,,0,1209,,49.815260345228,8.26464617196056,,,4620
707,,onwind,onwind,,DE,184.968,,0,2012,,49.7844860304442,8.21014301309816,,,4620
708,,solar,solar,,DE,89.29528096,,0,2011,,49.8098638830342,8.28350173867216,,,4620
709,,Bioenergy,Bioenergy,,DE,4.3668,,0,2011,,50.4350799108696,8.16613049254885,,,4621
710,,Hydro,Run-Of-River,,DE,3.3220275,,0,1961,,50.459279922093,8.09794980062193,,,4621
711,,OCGT,OCGT,,DE,0.1576,,0,1501,,50.3713766772727,8.09858831676388,,,4621
712,,onwind,onwind,,DE,78.12,,0,2012,,50.4841381854546,8.06609471454546,,,4621
713,,solar,solar,,DE,108.11721228,,0,2013,,50.4077776372092,8.07699698604655,,,4621
714,,Bioenergy,Bioenergy,,DE,38.642,,0,2011,,51.0733610363636,6.81991083767707,,,4622
715,,Lignite,Lignite,,DE,75.3,,0,1012,,51.0463819,6.84674512033802,,,4622
716,,OCGT,OCGT,,DE,15.5516,,0,1011,,51.0457769555556,6.83961886128284,,,4622
717,,Oil,Oil,,DE,0.16,,0,1601,,51.07799985,6.79921870591428,,,4622
718,,solar,solar,,DE,17.86482864,,0,2011,,51.049600852053,6.8181798605733,,,4622
719,,OCGT,OCGT,,DE,0.04151,,0,1511,,50.9843308,6.575929,,,4624
720,,onwind,onwind,,DE,36.736,,0,2012,,51.011600425,6.48703295,,,4624
721,,solar,solar,,DE,4.9222346,,0,2009,,50.9925999999997,6.57130000000002,,,4624
722,,Bioenergy,Bioenergy,,DE,12.7084,,0,2007,,50.713589295,6.2587098020733,,,4625
723,,Hydro,Run-Of-River,,DE,0.41283,,0,2003,,50.6484912,6.28975204109672,,,4625
724,,Lignite,Lignite,,DE,1961,,0,1011,,50.8237104,6.2532705,,,4625
725,,OCGT,OCGT,,DE,400.011,,0,1012,,50.8088104,6.24977175,,,4625
726,,onwind,onwind,,DE,92.512,,0,2013,,50.6604311015152,6.27735705800401,,,4625
727,,solar,solar,,DE,42.8389416399999,,0,2009,,50.7480186006818,6.29134088737202,,,4625
728,,Bioenergy,Bioenergy,,DE,6.7888,,0,2006,,51.0375650071429,6.1818089,,,4626
729,,Lignite,Lignite,,DE,24.6,,0,1012,,50.9289587,6.36026664532606,,,4626
730,,onwind,onwind,,DE,135.8504,,0,2011,,50.9704492933962,6.1821630331907,,,4626
731,,solar,solar,,DE,136.19353216,,0,2010,,51.0049250318452,6.15289819532925,,,4626
732,,Bioenergy,Bioenergy,,DE,2.1292,,0,2011,,50.792702505,6.45399700185121,,,4627
733,,Hydro,Hydro,,DE,10.389555,,0,2007,,50.6794104625,6.47874074318312,,,4627
734,,Lignite,Lignite,,DE,9.3,,0,1011,,50.7816761,6.44936600363183,,,4627
735,,OCGT,OCGT,,DE,16.92,,0,1012,,50.7517845666667,6.47028411419031,,,4627
736,,onwind,onwind,,DE,31.36,,0,2011,,50.68744919,6.51297363,,,4627
737,,solar,solar,,DE,28.42162532,,0,2012,,50.7623425503953,6.50282730061354,,,4627
738,,Bioenergy,Bioenergy,,DE,0.6212,,0,2005,,50.96824595,6.48007995677332,,,4628
739,,onwind,onwind,,DE,22.2544,,0,2012,,50.981486025,6.42838284984387,,,4628
740,,solar,solar,,DE,8.85450044,,0,2012,,50.9687606425701,6.50288935742965,,,4628
741,,onwind,onwind,,DE,12.992,,0,2011,,50.9972842,6.71874407204076,,,4629
742,,solar,solar,,DE,12.73548548,,0,2011,,50.9812,6.66879167803548,,,4629
743,,Lignite,Lignite,,DE,1870,,0,1011,,50.9569656428572,6.71208662337273,,,4630
744,,OCGT,OCGT,,DE,3.019,,0,1011,,50.9859578,6.68610409090227,,,4630
745,,Oil,Oil,,DE,0.76,,0,1011,,50.9386149,6.68887118180454,,,4630
746,,Bioenergy,Bioenergy,,DE,7.8276,,0,2010,,51.2969617926829,6.33519839138009,,,4631
747,,onwind,onwind,,DE,89.64648,,0,2012,,51.2467509333333,6.28944222619048,,,4631
748,,solar,solar,,DE,136.27652536,,0,2009,,51.2378831949563,6.31620810270597,,,4631
749,,Hydro,Hydro,,DE,0.002475,,0,2000,,51.228072,6.220499,,,4632
750,,OCGT,OCGT,,DE,14.51776,,0,1011,,51.231846576,6.36399676497593,,,4632
751,,Bioenergy,Bioenergy,,DE,1.6796,,0,2006,,51.1761629777778,6.67966910150554,,,4633
752,,Hydro,Run-Of-River,,DE,0.01155,,0,2000,,51.160723,6.688131,,,4633
753,,OCGT,OCGT,,DE,1138.5284,,0,1012,,51.2105445289474,6.73907594015343,,,4633
754,,solar,solar,,DE,20.11589476,,0,2013,,51.201088702559,6.72337899382174,,,4633
755,,Bioenergy,Bioenergy,,DE,0.3563644,,0,2003,,51.0735856666667,6.54765493333333,,,4634
756,,Hydro,Hydro,,DE,0.021516,,0,2000,,51.0874523,6.5892327,,,4634
757,,Lignite,Lignite,,DE,4773,,0,1011,,51.0580517,6.57248474422727,,,4634
758,,OCGT,OCGT,,DE,0.04225,,0,1202,,51.09614605,6.5436129,,,4634
759,,onwind,onwind,,DE,62.4848,,0,2013,,51.0678148,6.49194529375,,,4634
760,,solar,solar,,DE,6.2843636,,0,2013,,51.1106720164606,6.50413847736623,,,4634
761,,Bioenergy,Bioenergy,,DE,0.3,,0,2010,,51.1649594,6.6038525,,,4635
762,,Hydro,Run-Of-River,,DE,0.04356,,0,1965,,51.11224505,6.6266316,,,4635
763,,OCGT,OCGT,,DE,0.437,,0,2011,,51.086195925,6.5996368161007,,,4635
764,,onwind,onwind,,DE,7.392,,0,2011,,51.1530656666667,6.613657,,,4635
765,,solar,solar,,DE,13.30583672,,0,2010,,51.114684235294,6.6178407058823,,,4635
766,,Bioenergy,Bioenergy,,DE,0.0222,,0,2013,,51.287846725,6.58469685629363,,,4636
767,,onwind,onwind,,DE,7.168,,0,2004,,51.264529325,6.5942824,,,4636
768,,solar,solar,,DE,39.51329344,,0,2011,,51.2445789316027,6.55443374937596,,,4636
769,,OCGT,OCGT,,DE,0.01845,,0,2010,,51.2510614833333,6.60622712254799,,,4637
770,,Bioenergy,Bioenergy,,DE,13.9052,,0,2009,,51.34732385,6.59685563,,,4638
771,,OCGT,OCGT,,DE,52.4253,,0,1012,,51.33948418,6.57631940109703,,,4638
772,,onwind,onwind,,DE,15.4896,,0,2000,,51.34887611,6.48797867350187,,,4638
773,,solar,solar,,DE,32.1964754799999,,0,2010,,51.3370649038462,6.57245101495729,,,4638
774,,Bioenergy,Bioenergy,,DE,15.326,,0,2004,,51.5936973267857,6.25035706412988,,,4640
775,,OCGT,OCGT,,DE,16.8569,,0,1012,,51.7788474291667,6.17448639634062,,,4640
776,,onwind,onwind,,DE,104.1488,,0,2011,,51.6891414488372,6.28301612708535,,,4640
777,,solar,solar,,DE,234.56013364,,0,2013,,51.6532354076135,6.2584432660362,,,4640
778,,Bioenergy,Bioenergy,,DE,10.3492,,0,2003,,51.4491128666667,6.49422023333333,,,4641
779,,OCGT,OCGT,,DE,24.07525,,0,1011,,51.45747265,6.63161394104431,,,4641
780,,Oil,Oil,,DE,4.8,,0,1011,,51.5049623,6.5162133,,,4641
781,,onwind,onwind,,DE,37.2792,,0,2011,,51.448093025,6.4350765063462,,,4641
782,,solar,solar,,DE,39.64087352,,0,2010,,51.47178362745,6.57117568627443,,,4641
783,,Bioenergy,Bioenergy,,DE,8.95308,,0,2009,,51.7810039818182,6.68084383315535,,,4642
784,,onwind,onwind,,DE,124.4656,,0,2011,,51.797287045,6.63465033166028,,,4642
785,,solar,solar,,DE,142.36990432,,0,2012,,51.7407944152302,6.59898263464556,,,4642
786,,Hard Coal,Hard Coal,,DE,79,,0,1011,,51.5458979,6.6014097,,,4643
787,,Hydro,Hydro,,DE,0.016038,,0,2006,,51.8216641,6.6963344,,,4643
788,,OCGT,OCGT,,DE,0.2853,,0,1012,,51.6196073500293,6.62575994950741,,,4643
789,,Oil,Oil,,DE,0.0425,,0,1505,,51.87049765,6.65153389226425,,,4643
790,,Bioenergy,Bioenergy,,DE,12.5336,,0,2009,,51.7553415178571,7.85651094652537,,,4644
791,,Hard Coal,Hard Coal,,DE,1377.7,,0,1012,,51.6697750837397,7.771257070032,,,4644
792,,Hydro,Run-Of-River,,DE,0.9075,,0,1994,,51.6195223666667,7.82713526666667,,,4644
793,,OCGT,OCGT,,DE,2235.46897,,0,1012,,51.7050150627612,7.79910041290006,,,4644
794,,Oil,Oil,,DE,0.0053,,0,1812,,51.718203,7.84039946313302,,,4644
795,,onwind,onwind,,DE,153.9328,,0,2011,,51.7458220207143,7.82794498974719,,,4644
796,,solar,solar,,DE,111.449181799999,,0,2010,,51.6816692209045,7.80219063802489,,,4644
797,,Bioenergy,Bioenergy,,DE,5.9136,,0,2006,,51.6307103772727,7.33827476363636,,,4646
798,,onwind,onwind,,DE,6.72,,0,1996,,51.58036735,7.37150469488743,,,4646
799,,solar,solar,,DE,32.5693754,,0,2011,,51.5878603829786,7.3479149787234,,,4646
800,,Hydro,Run-Of-River,,DE,0.0429,,0,1996,,51.72193,7.354127,,,4647
801,,OCGT,OCGT,,DE,88.13385,,0,1122,,51.6088712666667,7.34006375978267,,,4647
802,,Bioenergy,Bioenergy,,DE,12.65324,,0,2001,,51.2101276799989,7.12261546064335,,,4648
803,,Hard Coal,Hard Coal,,DE,85,,0,1011,,51.2422847,7.12311388829572,,,4648
804,,Hydro,Run-Of-River,,DE,1.0787436,,0,1899,,51.1673558730769,7.21039624497671,,,4648
805,,OCGT,OCGT,,DE,0.2685,,0,1108,,51.1985557664653,7.14281422859929,,,4648
806,,Oil,Oil,,DE,0.01,,0,1122,,51.1712468,7.0838996,,,4648
807,,onwind,onwind,,DE,2.6703488,,0,2004,,51.19567945,7.17113296666667,,,4648
808,,solar,solar,,DE,41.53118096,,0,2010,,51.1920881950043,7.16720958904108,,,4648
809,,Bioenergy,Bioenergy,,DE,25.65776,,0,2006,,51.0319830833334,7.00315361084317,,,4650
810,,solar,solar,,DE,29.08017236,,0,2009,,51.028814047499,7.01181440121277,,,4650
811,,Hydro,Run-Of-River,,DE,0.2013,,0,1981,,51.059091975,7.02470893996789,,,4651
812,,OCGT,OCGT,,DE,981.3041,,0,1012,,50.9784936692308,6.92877602813239,,,4651
813,,Oil,Oil,,DE,0.4,,0,1042,,50.9886512,6.9445613,,,4651
814,,Bioenergy,Bioenergy,,DE,18.0416,,0,2008,,50.71695915,6.89261754285714,,,4652
815,,onwind,onwind,,DE,3.360448,,0,1998,,50.7921334,6.91926908639196,,,4652
816,,solar,solar,,DE,53.71173348,,0,2011,,50.7279812366166,6.90143359207708,,,4652
817,,Oil,Oil,,DE,66.317,,0,1011,,50.7890513,6.98598825,,,4653
818,,Bioenergy,Bioenergy,,DE,43.0388,,0,2005,,51.2182850666667,6.88534136666667,,,4654
819,,Hydro,Hydro,,DE,3.597,,0,1955,,51.2282582,6.8141815,,,4654
820,,OCGT,OCGT,,DE,679.983,,0,1012,,51.1846529259802,6.84975627843908,,,4654
821,,Oil,Oil,,DE,86.2,,0,1011,,51.2252082,6.8103751,,,4654
822,,onwind,onwind,,DE,0.0896,,0,1992,,51.27426,6.942358,,,4654
823,,solar,solar,,DE,13.4515454,,0,2009,,51.2083661887695,6.87034707287934,,,4654
824,,Bioenergy,Bioenergy,,DE,0.8996,,0,2007,,51.12186675,6.933201,,,4655
825,,Hydro,Hydro,,DE,0.00396,,0,2000,,51.2366537,6.98194058865756,,,4655
826,,OCGT,OCGT,,DE,0.4787,,0,1204,,51.1594883166667,6.98572847365881,,,4655
827,,solar,solar,,DE,22.4587042,,0,2009,,51.1584448780492,6.96196418118464,,,4655
828,,Bioenergy,Bioenergy,,DE,4.808,,0,2012,,50.758348575,7.08021185089752,,,4656
829,,Hydro,Hydro,,DE,0.00132,,0,2007,,50.7387227,7.31578997628125,,,4656
830,,OCGT,OCGT,,DE,115.63357,,0,1112,,50.7537479279725,7.14184149555809,,,4656
831,,onwind,onwind,,DE,2.016,,0,2002,,50.7296179,7.18288060727784,,,4656
832,,solar,solar,,DE,44.9259837200001,,0,2012,,50.7538877674162,7.21570740537596,,,4656
833,,Bioenergy,Bioenergy,,DE,0.9528,,0,2012,,50.57957935,7.09610775346417,,,4658
834,,Hydro,Hydro,,DE,0.002475,,0,2011,,50.4431469,6.9327037,,,4658
835,,OCGT,OCGT,,DE,2.13825,,0,1012,,50.5951840643331,7.08698430053514,,,4658
836,,Oil,Oil,,DE,0.22,,0,1102,,50.6829959,7.1271053,,,4658
837,,solar,solar,,DE,42.3569591600001,,0,2013,,50.5995338826253,7.10193923099164,,,4658
838,,Bioenergy,Bioenergy,,DE,0.608,,0,2008,,50.95871741,7.09938574465944,,,4659
839,,OCGT,OCGT,,DE,52.50395,,0,1011,,50.91924565,7.0321228531755,,,4659
840,,solar,solar,,DE,28.38225668,,0,2010,,50.8887558700215,7.04553202306084,,,4659
841,,Bioenergy,Bioenergy,,DE,1.118,,0,2011,,50.93457662,7.28299516757486,,,4660
842,,Hydro,Run-Of-River,,DE,0.0528,,0,1995,,50.978114,7.252084,,,4660
843,,OCGT,OCGT,,DE,0.03395,,0,1809,,50.9499618272727,7.19258166363636,,,4660
